,index,time,timeseq,Temperature,humidity,Precipitation,Surface_wind_speed,work_day,power_load
10416,41664,2021-03-10 00:00:00,0.0,0.32422171602126043,0.913358505969997,0.0,0.2505694760820045,0.5,0.30460093441883673
10417,41668,2021-03-10 01:00:00,0.042105263157894736,0.31776765375854216,0.9120318399836719,0.0,0.2312072892938496,0.5,0.2998903193885565
10418,41672,2021-03-10 02:00:00,0.08421052631578947,0.31738800303720577,0.9124400449025412,0.0,0.21070615034168563,0.5,0.2925888891579964
10419,41676,2021-03-10 03:00:00,0.12631578947368421,0.29081245254365984,0.953464639248903,0.0,0.1879271070615034,0.5,0.28302141828217775
10420,41680,2021-03-10 04:00:00,0.16842105263157894,0.2870159453302961,0.9597918154913768,0.0,0.20501138952164008,0.5,0.28202310558748334
10421,41684,2021-03-10 05:00:00,0.21052631578947367,0.29195140470766895,0.9448923359526482,0.0,0.15375854214123005,0.5,0.2839364613643991
10422,41688,2021-03-10 06:00:00,0.25263157894736843,0.2898633257403189,0.9505051535871009,0.0,0.15034168564920272,0.5,0.3109225050544193
10423,41692,2021-03-10 07:00:00,0.29473684210526313,0.30466970387243736,0.9319318297785489,0.0,0.1492027334851936,0.5,0.3621750668636534
10424,41696,2021-03-10 08:00:00,0.3368421052631579,0.31966590736522404,0.8850903153382998,0.0,0.18678815489749426,0.5,0.41124970157877794
10425,41700,2021-03-10 09:00:00,0.3789473684210526,0.38705391040242976,0.7104806612919686,0.0,0.326879271070615,0.5,0.47448132373310803
10426,41704,2021-03-10 10:00:00,0.42105263157894735,0.39009111617312076,0.6984386161853251,0.0,0.3291571753986332,0.5,0.48719574010193023
10427,41708,2021-03-10 11:00:00,0.46315789473684205,0.389331814730448,0.6999693846310848,0.0,0.28132118451025057,0.5,0.5152762832689204
10428,41712,2021-03-10 12:00:00,0.5052631578947369,0.42027334851936216,0.6207776303704461,0.0,0.24373576309794986,0.5,0.46576223411678264
10429,41716,2021-03-10 13:00:00,0.5473684210526315,0.4195140470766895,0.6254719869374427,0.0,0.22892938496583137,0.5,0.4234255180996074
10430,41720,2021-03-10 14:00:00,0.5894736842105263,0.4212224753227031,0.6201653229921421,0.0,0.25284738041002275,0.5,0.43688197974080323
10431,41724,2021-03-10 15:00:00,0.631578947368421,0.4043280182232346,0.6692519644861722,0.0,0.26537585421412296,0.5,0.43985131414902945
10432,41728,2021-03-10 16:00:00,0.6736842105263158,0.4071753986332574,0.649964282069599,0.0,0.2596810933940774,0.5,0.45402883066167044
10433,41732,2021-03-10 17:00:00,0.7157894736842104,0.3855353075170843,0.7454842330850088,0.05435385468663339,0.25284738041002275,0.5,0.49238290643240457
10434,41736,2021-03-10 18:00:00,0.7578947368421052,0.37737281700835235,0.8182467598734565,0.043815862451469775,0.22323462414578585,0.5,0.5014203120188498
10435,41740,2021-03-10 19:00:00,0.7999999999999999,0.3735763097949886,0.8426370037758956,0.012201885745978924,0.20387243735763097,0.5,0.48698006949898676
10436,41744,2021-03-10 20:00:00,0.8421052631578947,0.3711085801063022,0.8444739259108074,0.048252911813643926,0.17198177676537582,0.5,0.47466677738526486
10437,41748,2021-03-10 21:00:00,0.8842105263157894,0.3671222475322703,0.8590672517603838,0.005546311702717693,0.14464692482915717,0.5,0.44599112175239863
10438,41752,2021-03-10 22:00:00,0.9263157894736841,0.3547835990888383,0.9249923461577714,0.007210205213533001,0.1287015945330296,0.5,0.39217427107372815
10439,41756,2021-03-10 23:00:00,0.9684210526315788,0.3553530751708428,0.9279518318195735,0.012201885745978924,0.12642369020501137,0.5,0.3454205749755208
10440,41760,2021-03-11 00:00:00,0.0,0.3566818526955201,0.9388713133993266,0.014975041597337771,0.08769931662870159,0.5,0.30405679864092927
10441,41764,2021-03-11 01:00:00,0.042105263157894736,0.3553530751708428,0.9523420757220125,0.012201885745978924,0.0398633257403189,0.5,0.30342178134691467
10442,41768,2021-03-11 02:00:00,0.08421052631578947,0.35687167805618836,0.9614246351668538,0.022185246810870772,0.04783599088838268,0.5,0.27860074758120223
