time,temperature,humidity,precipitation,surface_wind_speed,work_day,power_load
2021-04-10 23:30,13.23,57.99,0,1.93,1,4600.072
2021-04-10 23:45,13.23,57.99,0,1.93,1,4580.727
2021-04-11 0:00,12.09,63.59,0,1.98,1,4550.216
2021-04-11 0:15,12.09,63.59,0,1.98,1,4576.633
2021-04-11 0:30,12.09,63.59,0,1.98,1,4561.611
2021-04-11 0:45,12.09,63.59,0,1.98,1,4588.647
2021-04-11 1:00,12.18,63.41,0,2,1,4479.523
2021-04-11 1:15,12.18,63.41,0,2,1,4489.459
2021-04-11 1:30,12.18,63.41,0,2,1,4492.381
2021-04-11 1:45,12.18,63.41,0,2,1,4519.067
2021-04-11 2:00,12,63.85,0,1.65,1,4428.756
2021-04-11 2:15,12,63.85,0,1.65,1,4364.074
2021-04-11 2:30,12,63.85,0,1.65,1,4355.754
2021-04-11 2:45,12,63.85,0,1.65,1,4400.046
2021-04-11 3:00,11,68.52,0,1.39,1,4333.988
2021-04-11 3:15,11,68.52,0,1.39,1,4365.545
2021-04-11 3:30,11,68.52,0,1.39,1,4370.985
2021-04-11 3:45,11,68.52,0,1.39,1,4360.97
2021-04-11 4:00,10.74,69.65,0,1.43,1,4343.763
2021-04-11 4:15,10.74,69.65,0,1.43,1,4345.551
2021-04-11 4:30,10.74,69.65,0,1.43,1,4339.986
2021-04-11 4:45,10.74,69.65,0,1.43,1,4336.749
2021-04-11 5:00,11.7,66.07,0,1.47,1,4355.948
2021-04-11 5:15,11.7,66.07,0,1.47,1,4402.196
2021-04-11 5:30,11.7,66.07,0,1.47,1,4386.777
2021-04-11 5:45,11.7,66.07,0,1.47,1,4424.383
2021-04-11 6:00,12.13,62.25,0,1.02,1,4479.535
2021-04-11 6:15,12.13,62.25,0,1.02,1,4541.173
2021-04-11 6:30,12.13,62.25,0,1.02,1,4560.239
2021-04-11 6:45,12.13,62.25,0,1.02,1,4624.081
2021-04-11 7:00,12.74,59.19,0,0.82,1,4643.164
2021-04-11 7:15,12.74,59.19,0,0.82,1,4695.587
2021-04-11 7:30,12.74,59.19,0,0.82,1,4797.116
2021-04-11 7:45,12.74,59.19,0,0.82,1,4842.902
2021-04-11 8:00,13.27,55.72,0,0.99,1,4825.52
2021-04-11 8:15,13.27,55.72,0,0.99,1,4878.482
2021-04-11 8:30,13.27,55.72,0,0.99,1,4901.483
2021-04-11 8:45,13.27,55.72,0,0.99,1,4990.732
2021-04-11 9:00,14.85,49.88,0,1.33,1,5031.708
2021-04-11 9:15,14.85,49.88,0,1.33,1,5061.781
2021-04-11 9:30,14.85,49.88,0,1.33,1,5088.174
2021-04-11 9:45,14.85,49.88,0,1.33,1,5086.618
2021-04-11 10:00,15.79,48.12,0,1.3,1,5104.083
2021-04-11 10:15,15.79,48.12,0,1.3,1,5141.018
2021-04-11 10:30,15.79,48.12,0,1.3,1,5164.26
2021-04-11 10:45,15.79,48.12,0,1.3,1,5206.035
2021-04-11 11:00,16.15,48.08,0,0.91,1,5247.764
2021-04-11 11:15,16.15,48.08,0,0.91,1,5309.727
2021-04-11 11:30,16.15,48.08,0,0.91,1,5256.996
2021-04-11 11:45,16.15,48.08,0,0.91,1,5201.44
2021-04-11 12:00,16.81,46.31,0,1.48,1,5040.633
2021-04-11 12:15,16.81,46.31,0,1.48,1,4972.426
2021-04-11 12:30,16.81,46.31,0,1.48,1,4951.832
2021-04-11 12:45,16.81,46.31,0,1.48,1,4919.841
2021-04-11 13:00,16.95,45.64,0,1.9,1,4910.547
2021-04-11 13:15,16.95,45.64,0,1.9,1,5000.659
2021-04-11 13:30,16.95,45.64,0,1.9,1,4981.562
2021-04-11 13:45,16.95,45.64,0,1.9,1,5013.981
2021-04-11 14:00,17.17,43.96,0,2.02,1,5026.133
2021-04-11 14:15,17.17,43.96,0,2.02,1,5005.982
2021-04-11 14:30,17.17,43.96,0,2.02,1,4992.098
2021-04-11 14:45,17.17,43.96,0,2.02,1,5042.86
2021-04-11 15:00,16.78,46.67,0,2.07,1,5036.623
2021-04-11 15:15,16.78,46.67,0,2.07,1,5015.051
2021-04-11 15:30,16.78,46.67,0,2.07,1,5032.108
2021-04-11 15:45,16.78,46.67,0,2.07,1,5050.944
2021-04-11 16:00,16.76,45.53,0,2.22,1,5079.492
2021-04-11 16:15,16.76,45.53,0,2.22,1,5080.633
2021-04-11 16:30,16.76,45.53,0,2.22,1,5123.724
2021-04-11 16:45,16.76,45.53,0,2.22,1,5154.503
2021-04-11 17:00,15.06,54.16,0,1.57,1,5202.514
2021-04-11 17:15,15.06,54.16,0,1.57,1,5204.19
2021-04-11 17:30,15.06,54.16,0,1.57,1,5222.622
2021-04-11 17:45,15.06,54.16,0,1.57,1,5269.477
2021-04-11 18:00,14.76,54.35,0,1.32,1,5234.57
2021-04-11 18:15,14.76,54.35,0,1.32,1,5193.909
2021-04-11 18:30,14.76,54.35,0,1.32,1,5139.426
2021-04-11 18:45,14.76,54.35,0,1.32,1,5142.502
2021-04-11 19:00,14.33,56.19,0,1.65,1,5189.468
2021-04-11 19:15,14.33,56.19,0,1.65,1,5189.437
2021-04-11 19:30,14.33,56.19,0,1.65,1,5171.85
2021-04-11 19:45,14.33,56.19,0,1.65,1,5224.042
2021-04-11 20:00,14.09,59,0,1.39,1,5224.343
2021-04-11 20:15,14.09,59,0,1.39,1,5191.097
2021-04-11 20:30,14.09,59,0,1.39,1,5153.179
2021-04-11 20:45,14.09,59,0,1.39,1,5170.988
2021-04-11 21:00,14.13,61.37,0,1.4,1,5110.804
2021-04-11 21:15,14.13,61.37,0,1.4,1,5095.301
2021-04-11 21:30,14.13,61.37,0,1.4,1,5004.387
2021-04-11 21:45,14.13,61.37,0,1.4,1,4930.358
2021-04-11 22:00,13.76,66.71,0,0.71,1,4896.565
2021-04-11 22:15,13.76,66.71,0,0.71,1,4787.755
2021-04-11 22:30,13.76,66.71,0,0.71,1,4689.829
2021-04-11 22:45,13.76,66.71,0,0.71,1,4644.784
2021-04-11 23:00,12.93,72.34,0,0.65,1,4617.135
2021-04-11 23:15,12.93,72.34,0,0.65,1,4601.473
2021-04-11 23:30,12.93,72.34,0,0.65,1,4571.191
2021-04-11 23:45,12.93,72.34,0,0.65,1,4523.856
2021-04-12 0:00,12.5,74.9,0,0.74,0,4512.971
2021-04-12 0:15,12.5,74.9,0,0.74,0,4548.415
2021-04-12 0:30,12.5,74.9,0,0.74,0,4555.452
2021-04-12 0:45,12.5,74.9,0,0.74,0,4482.091
2021-04-12 1:00,12.7,74.59,0,0.64,0,4553.062
2021-04-12 1:15,12.7,74.59,0,0.64,0,4497.65
2021-04-12 1:30,12.7,74.59,0,0.64,0,4525.646
2021-04-12 1:45,12.7,74.59,0,0.64,0,4485.31
2021-04-12 2:00,12.62,76.79,0,0.28,0,4442.773
2021-04-12 2:15,12.62,76.79,0,0.28,0,4440.27
2021-04-12 2:30,12.62,76.79,0,0.28,0,4466.056
2021-04-12 2:45,12.62,76.79,0,0.28,0,4386.488
2021-04-12 3:00,11.29,84.48,0,0.57,0,4426.489
2021-04-12 3:15,11.29,84.48,0,0.57,0,4382.252
2021-04-12 3:30,11.29,84.48,0,0.57,0,4387.757
2021-04-12 3:45,11.29,84.48,0,0.57,0,4416.472
2021-04-12 4:00,11.23,85.46,0,0.99,0,4389.932
2021-04-12 4:15,11.23,85.46,0,0.99,0,4376.907
2021-04-12 4:30,11.23,85.46,0,0.99,0,4405.064
2021-04-12 4:45,11.23,85.46,0,0.99,0,4381.32
2021-04-12 5:00,11.9,78.73,0,1.73,0,4432.248
2021-04-12 5:15,11.9,78.73,0,1.73,0,4458.633
2021-04-12 5:30,11.9,78.73,0,1.73,0,4500.712
2021-04-12 5:45,11.9,78.73,0,1.73,0,4526.216
2021-04-12 6:00,12.2,74.82,0,1.9,0,4669.631
2021-04-12 6:15,12.2,74.82,0,1.9,0,4744.952
2021-04-12 6:30,12.2,74.82,0,1.9,0,4878.058
2021-04-12 6:45,12.2,74.82,0,1.9,0,4884.42
2021-04-12 7:00,12.39,71.02,0,1.51,0,4897.807
2021-04-12 7:15,12.39,71.02,0,1.51,0,4941.262
2021-04-12 7:30,12.39,71.02,0,1.51,0,4911.211
2021-04-12 7:45,12.39,71.02,0,1.51,0,4882.519
2021-04-12 8:00,12.92,67.19,0,2.35,0,4880.619
2021-04-12 8:15,12.92,67.19,0,2.35,0,4925.627
2021-04-12 8:30,12.92,67.19,0,2.35,0,4930.934
2021-04-12 8:45,12.92,67.19,0,2.35,0,4959.004
2021-04-12 9:00,18.83,44.9,0,2.82,0,4965.185
2021-04-12 9:15,18.83,44.9,0,2.82,0,4982.884
2021-04-12 9:30,18.83,44.9,0,2.82,0,4974.771
2021-04-12 9:45,18.83,44.9,0,2.82,0,4982.39
2021-04-12 10:00,19.24,44.95,0,2.75,0,4990.114
2021-04-12 10:15,19.24,44.95,0,2.75,0,4992.356
2021-04-12 10:30,19.24,44.95,0,2.75,0,4953.882
2021-04-12 10:45,19.24,44.95,0,2.75,0,4959.404
2021-04-12 11:00,19.62,44.71,0,3,0,4974.853
2021-04-12 11:15,19.62,44.71,0,3,0,5029.699
2021-04-12 11:30,19.62,44.71,0,3,0,4904.187
2021-04-12 11:45,19.62,44.71,0,3,0,4822.187
2021-04-12 12:00,23.48,34.59,0,3.04,0,4722.597
2021-04-12 12:15,23.48,34.59,0,3.04,0,4649.608
2021-04-12 12:30,23.48,34.59,0,3.04,0,4646.681
2021-04-12 12:45,23.48,34.59,0,3.04,0,4613.338
2021-04-12 13:00,23.87,34.01,0,2.92,0,4567.775
2021-04-12 13:15,23.87,34.01,0,2.92,0,4693.208
2021-04-12 13:30,23.87,34.01,0,2.92,0,4683.693
2021-04-12 13:45,23.87,34.01,0,2.92,0,4708.374
2021-04-12 14:00,24.45,32.3,0,3.32,0,4787.585
2021-04-12 14:15,24.45,32.3,0,3.32,0,4795.608
2021-04-12 14:30,24.45,32.3,0,3.32,0,4841.174
2021-04-12 14:45,24.45,32.3,0,3.32,0,4843.158
2021-04-12 15:00,24.62,31.72,0,3.87,0,4799.804
2021-04-12 15:15,24.62,31.72,0,3.87,0,4837.525
2021-04-12 15:30,24.62,31.72,0,3.87,0,4866.824
2021-04-12 15:45,24.62,31.72,0,3.87,0,4858.046
2021-04-12 16:00,24.61,31.94,0,3.98,0,4917.109
2021-04-12 16:15,24.61,31.94,0,3.98,0,4942.154
2021-04-12 16:30,24.61,31.94,0,3.98,0,5032.732
2021-04-12 16:45,24.61,31.94,0,3.98,0,5079.293
2021-04-12 17:00,21.62,35.6,0,2.19,0,5051.542
2021-04-12 17:15,21.62,35.6,0,2.19,0,5078.812
2021-04-12 17:30,21.62,35.6,0,2.19,0,5124.085
2021-04-12 17:45,21.62,35.6,0,2.19,0,5145.528
2021-04-12 18:00,21.36,38.84,0,2.25,0,5120.19
2021-04-12 18:15,21.36,38.84,0,2.25,0,5132.334
2021-04-12 18:30,21.36,38.84,0,2.25,0,5089.725
2021-04-12 18:45,21.36,38.84,0,2.25,0,5060.773
2021-04-12 19:00,21.46,39.75,0,2.55,0,5114.96
2021-04-12 19:15,21.46,39.75,0,2.55,0,5122.896
2021-04-12 19:30,21.46,39.75,0,2.55,0,5111.36
2021-04-12 19:45,21.46,39.75,0,2.55,0,5198.02
2021-04-12 20:00,21.34,40.82,0,2.5,0,5174.591
2021-04-12 20:15,21.34,40.82,0,2.5,0,5160.563
2021-04-12 20:30,21.34,40.82,0,2.5,0,5137.345
2021-04-12 20:45,21.34,40.82,0,2.5,0,5158.595
2021-04-12 21:00,20.41,46.52,0,2.58,0,5165.703
2021-04-12 21:15,20.41,46.52,0,2.58,0,5083.473
2021-04-12 21:30,20.41,46.52,0,2.58,0,5014.383
2021-04-12 21:45,20.41,46.52,0,2.58,0,5020.008
2021-04-12 22:00,17.91,53.66,0,2.43,0,4942.774
2021-04-12 22:15,17.91,53.66,0,2.43,0,4926.763
2021-04-12 22:30,17.91,53.66,0,2.43,0,4842.142
2021-04-12 22:45,17.91,53.66,0,2.43,0,4789.882
2021-04-12 23:00,17.84,54.04,0,2.52,0,4747.628
2021-04-12 23:15,17.84,54.04,0,2.52,0,4697.614
2021-04-12 23:30,17.84,54.04,0,2.52,0,4637.167
2021-04-12 23:45,17.84,54.04,0,2.52,0,4615.272
2021-04-13 0:00,16.38,58.97,0,1.96,0,4587.663
2021-04-13 0:15,16.38,58.97,0,1.96,0,4625.037
2021-04-13 0:30,16.38,58.97,0,1.96,0,4633.519
2021-04-13 0:45,16.38,58.97,0,1.96,0,4556.783
2021-04-13 1:00,15.82,64.05,0,2.37,0,4579.936
2021-04-13 1:15,15.82,64.05,0,2.37,0,4563.6
2021-04-13 1:30,15.82,64.05,0,2.37,0,4559.201
2021-04-13 1:45,15.82,64.05,0,2.37,0,4521.879
2021-04-13 2:00,15.87,66.57,0,3.08,0,4518.544
2021-04-13 2:15,15.87,66.57,0,3.08,0,4545.466
2021-04-13 2:30,15.87,66.57,0,3.08,0,4455.255
2021-04-13 2:45,15.87,66.57,0,3.08,0,4457.235
2021-04-13 3:00,13.54,74,0,3,0,4496.192
2021-04-13 3:15,13.54,74,0,3,0,4434.84
2021-04-13 3:30,13.54,74,0,3,0,4438.819
2021-04-13 3:45,13.54,74,0,3,0,4437.824
2021-04-13 4:00,13.99,73.73,0,3.19,0,4435.404
2021-04-13 4:15,13.99,73.73,0,3.19,0,4449.817
2021-04-13 4:30,13.99,73.73,0,3.19,0,4431.69
2021-04-13 4:45,13.99,73.73,0,3.19,0,4436.821
2021-04-13 5:00,14.55,61.9,0,3.32,0,4450.118
2021-04-13 5:15,14.55,61.9,0,3.32,0,4486.426
2021-04-13 5:30,14.55,61.9,0,3.32,0,4489.449
2021-04-13 5:45,14.55,61.9,0,3.32,0,4615.654
2021-04-13 6:00,13.97,56.99,0,4.15,0,4648.412
2021-04-13 6:15,13.97,56.99,0,4.15,0,4769.913
2021-04-13 6:30,13.97,56.99,0,4.15,0,4778.848
2021-04-13 6:45,13.97,56.99,0,4.15,0,4850.031
2021-04-13 7:00,13.51,46.49,0,4.84,0,4754.151
2021-04-13 7:15,13.51,46.49,0,4.84,0,4774.839
2021-04-13 7:30,13.51,46.49,0,4.84,0,4746.723
2021-04-13 7:45,13.51,46.49,0,4.84,0,4848.603
2021-04-13 8:00,12.8,41.7,0,4.72,0,4790.602
2021-04-13 8:15,12.8,41.7,0,4.72,0,4838.615
2021-04-13 8:30,12.8,41.7,0,4.72,0,4861.193
2021-04-13 8:45,12.8,41.7,0,4.72,0,4909.946
2021-04-13 9:00,14.78,30.22,0,4.55,0,4933.841
2021-04-13 9:15,14.78,30.22,0,4.55,0,4942.564
2021-04-13 9:30,14.78,30.22,0,4.55,0,4931.061
2021-04-13 9:45,14.78,30.22,0,4.55,0,4945.823
2021-04-13 10:00,15.04,30.42,0,4.15,0,4933.17
2021-04-13 10:15,15.04,30.42,0,4.15,0,4929.729
2021-04-13 10:30,15.04,30.42,0,4.15,0,4916.897
2021-04-13 10:45,15.04,30.42,0,4.15,0,4927.114
2021-04-13 11:00,15.6,31.74,0,3.55,0,4948.415
2021-04-13 11:15,15.6,31.74,0,3.55,0,4972.294
2021-04-13 11:30,15.6,31.74,0,3.55,0,4902.819
2021-04-13 11:45,15.6,31.74,0,3.55,0,4857.79
2021-04-13 12:00,16.76,28.99,0,3.25,0,4744.483
2021-04-13 12:15,16.76,28.99,0,3.25,0,4646.004
2021-04-13 12:30,16.76,28.99,0,3.25,0,4592.917
2021-04-13 12:45,16.76,28.99,0,3.25,0,4567.152
2021-04-13 13:00,17.38,28.99,0,2.61,0,4570.337
2021-04-13 13:15,17.38,28.99,0,2.61,0,4670.929
2021-04-13 13:30,17.38,28.99,0,2.61,0,4686.405
2021-04-13 13:45,17.38,28.99,0,2.61,0,4689.416
2021-04-13 14:00,17.84,28.97,0,1.89,0,4709.911
2021-04-13 14:15,17.84,28.97,0,1.89,0,4760.016
2021-04-13 14:30,17.84,28.97,0,1.89,0,4811.254
2021-04-13 14:45,17.84,28.97,0,1.89,0,4845.322
2021-04-13 15:00,16.61,33.51,0,1.54,0,4881.536
2021-04-13 15:15,16.61,33.51,0,1.54,0,4874.124
2021-04-13 15:30,16.61,33.51,0,1.54,0,4940.653
2021-04-13 15:45,16.61,33.51,0,1.54,0,4898.136
2021-04-13 16:00,16.73,35.33,0,1.69,0,5029.702
2021-04-13 16:15,16.73,35.33,0,1.69,0,5068.083
2021-04-13 16:30,16.73,35.33,0,1.69,0,5157.024
2021-04-13 16:45,16.73,35.33,0,1.69,0,5147.327
2021-04-13 17:00,14.68,41.66,0,2.47,0,5256.151
2021-04-13 17:15,14.68,41.66,0,2.47,0,5274.029
2021-04-13 17:30,14.68,41.66,0,2.47,0,5289.566
2021-04-13 17:45,14.68,41.66,0,2.47,0,5281.5
2021-04-13 18:00,15.06,41.24,0,3.08,0,5147.832
2021-04-13 18:15,15.06,41.24,0,3.08,0,5159.804
2021-04-13 18:30,15.06,41.24,0,3.08,0,5132.696
2021-04-13 18:45,15.06,41.24,0,3.08,0,5124.521
2021-04-13 19:00,14.99,44.57,0.02,3.44,0,5145.116
2021-04-13 19:15,14.99,44.57,0.02,3.44,0,5112.614
2021-04-13 19:30,14.99,44.57,0.02,3.44,0,5112.044
2021-04-13 19:45,14.99,44.57,0.02,3.44,0,5212.131
2021-04-13 20:00,14.54,52.3,0.02,3.38,0,5170.113
2021-04-13 20:15,14.54,52.3,0.02,3.38,0,5141.271
2021-04-13 20:30,14.54,52.3,0.02,3.38,0,5108.49
2021-04-13 20:45,14.54,52.3,0.02,3.38,0,5073.097
2021-04-13 21:00,13.95,60.25,0.01,3.69,0,5075.306
2021-04-13 21:15,13.95,60.25,0.01,3.69,0,4999.77
2021-04-13 21:30,13.95,60.25,0.01,3.69,0,4930.527
2021-04-13 21:45,13.95,60.25,0.01,3.69,0,4867.724
2021-04-13 22:00,12.14,72.1,0,3.8,0,4900.976
2021-04-13 22:15,12.14,72.1,0,3.8,0,4927.755
2021-04-13 22:30,12.14,72.1,0,3.8,0,4758.222
2021-04-13 22:45,12.14,72.1,0,3.8,0,4734.405
2021-04-13 23:00,12.18,72.31,0,3.62,0,4662.044
2021-04-13 23:15,12.18,72.31,0,3.62,0,4627.408
2021-04-13 23:30,12.18,72.31,0,3.62,0,4603.931
2021-04-13 23:45,12.18,72.31,0,3.62,0,4592.474
2021-04-14 0:00,11.63,74.13,0,3.43,0,4601.978
2021-04-14 0:15,11.63,74.13,0,3.43,0,4659.324
2021-04-14 0:30,11.63,74.13,0,3.43,0,4678.91
2021-04-14 0:45,11.63,74.13,0,3.43,0,4654.514
2021-04-14 1:00,11.3,73.35,0,3.24,0,4603.958
2021-04-14 1:15,11.3,73.35,0,3.24,0,4606.451
2021-04-14 1:30,11.3,73.35,0,3.24,0,4579.148
2021-04-14 1:45,11.3,73.35,0,3.24,0,4625.955
2021-04-14 2:00,10.6,75.78,0,2.96,0,4527.969
2021-04-14 2:15,10.6,75.78,0,2.96,0,4530.382
2021-04-14 2:30,10.6,75.78,0,2.96,0,4521.578
2021-04-14 2:45,10.6,75.78,0,2.96,0,4479.128
2021-04-14 3:00,8.91,81.08,0,2.59,0,4475.88
2021-04-14 3:15,8.91,81.08,0,2.59,0,4510.278
2021-04-14 3:30,8.91,81.08,0,2.59,0,4490.102
2021-04-14 3:45,8.91,81.08,0,2.59,0,4485.988
2021-04-14 4:00,8.13,84.95,0,2.31,0,4462.512
2021-04-14 4:15,8.13,84.95,0,2.31,0,4410.492
2021-04-14 4:30,8.13,84.95,0,2.31,0,4432.721
2021-04-14 4:45,8.13,84.95,0,2.31,0,4502.21
2021-04-14 5:00,9.28,77.06,0,2.38,0,4469.631
2021-04-14 5:15,9.28,77.06,0,2.38,0,4533.358
2021-04-14 5:30,9.28,77.06,0,2.38,0,4602.943
2021-04-14 5:45,9.28,77.06,0,2.38,0,4633.113
2021-04-14 6:00,9.49,73.19,0,2.63,0,4662.665
2021-04-14 6:15,9.49,73.19,0,2.63,0,4878.928
2021-04-14 6:30,9.49,73.19,0,2.63,0,4889.574
2021-04-14 6:45,9.49,73.19,0,2.63,0,4906.188
2021-04-14 7:00,9.81,68.22,0,2.68,0,4905.544
2021-04-14 7:15,9.81,68.22,0,2.68,0,4916.458
2021-04-14 7:30,9.81,68.22,0,2.68,0,4882.732
2021-04-14 7:45,9.81,68.22,0,2.68,0,4910.596
2021-04-14 8:00,10.99,57.98,0,2.6,0,4853.43
2021-04-14 8:15,10.99,57.98,0,2.6,0,4913.147
2021-04-14 8:30,10.99,57.98,0,2.6,0,4897.831
2021-04-14 8:45,10.99,57.98,0,2.6,0,4909.851
2021-04-14 9:00,16.19,34.15,0,1.96,0,4905.697
2021-04-14 9:15,16.19,34.15,0,1.96,0,4937.994
2021-04-14 9:30,16.19,34.15,0,1.96,0,4912.775
2021-04-14 9:45,16.19,34.15,0,1.96,0,4928.132
2021-04-14 10:00,16.54,32.84,0,0.83,0,4964.215
2021-04-14 10:15,16.54,32.84,0,0.83,0,4976.367
2021-04-14 10:30,16.54,32.84,0,0.83,0,4928.749
2021-04-14 10:45,16.54,32.84,0,0.83,0,4928.706
2021-04-14 11:00,16.77,33.03,0,0.21,0,4948.186
2021-04-14 11:15,16.77,33.03,0,0.21,0,4980.774
2021-04-14 11:30,16.77,33.03,0,0.21,0,4916.594
2021-04-14 11:45,16.77,33.03,0,0.21,0,4839.761
2021-04-14 12:00,19.16,25.44,0,0.75,0,4698.434
2021-04-14 12:15,19.16,25.44,0,0.75,0,4623.021
2021-04-14 12:30,19.16,25.44,0,0.75,0,4641.498
2021-04-14 12:45,19.16,25.44,0,0.75,0,4595.116
2021-04-14 13:00,19.45,25.05,0,1.33,0,4549.323
2021-04-14 13:15,19.45,25.05,0,1.33,0,4669.379
2021-04-14 13:30,19.45,25.05,0,1.33,0,4643.204
2021-04-14 13:45,19.45,25.05,0,1.33,0,4691.525
2021-04-14 14:00,19.57,24.49,0,1.75,0,4711.747
2021-04-14 14:15,19.57,24.49,0,1.75,0,4760.486
2021-04-14 14:30,19.57,24.49,0,1.75,0,4771.858
2021-04-14 14:45,19.57,24.49,0,1.75,0,4754.095
2021-04-14 15:00,19.48,25.48,0,2.07,0,4823.19
2021-04-14 15:15,19.48,25.48,0,2.07,0,4808.492
2021-04-14 15:30,19.48,25.48,0,2.07,0,4824.613
2021-04-14 15:45,19.48,25.48,0,2.07,0,4878.552
2021-04-14 16:00,19.38,25.94,0,2.46,0,4929.616
2021-04-14 16:15,19.38,25.94,0,2.46,0,4896.606
2021-04-14 16:30,19.38,25.94,0,2.46,0,4969.862
2021-04-14 16:45,19.38,25.94,0,2.46,0,4988.144
2021-04-14 17:00,16.61,34.53,0,2.28,0,5007.369
2021-04-14 17:15,16.61,34.53,0,2.28,0,5061.14
2021-04-14 17:30,16.61,34.53,0,2.28,0,5043.541
2021-04-14 17:45,16.61,34.53,0,2.28,0,5113.249
2021-04-14 18:00,16.36,35.65,0,2.43,0,5067.97
2021-04-14 18:15,16.36,35.65,0,2.43,0,5091.238
2021-04-14 18:30,16.36,35.65,0,2.43,0,5121.981
2021-04-14 18:45,16.36,35.65,0,2.43,0,5064.421
2021-04-14 19:00,16.28,37.15,0,2.8,0,5124.225
2021-04-14 19:15,16.28,37.15,0,2.8,0,5119.135
2021-04-14 19:30,16.28,37.15,0,2.8,0,5125.609
2021-04-14 19:45,16.28,37.15,0,2.8,0,5191.685
2021-04-14 20:00,16.46,37.88,0,3.59,0,5060.975
2021-04-14 20:15,16.46,37.88,0,3.59,0,5114.387
2021-04-14 20:30,16.46,37.88,0,3.59,0,5130.322
2021-04-14 20:45,16.46,37.88,0,3.59,0,5069.857
2021-04-14 21:00,16.09,42.24,0,3.65,0,5081.871
2021-04-14 21:15,16.09,42.24,0,3.65,0,5021.289
2021-04-14 21:30,16.09,42.24,0,3.65,0,4968.331
2021-04-14 21:45,16.09,42.24,0,3.65,0,4932.404
2021-04-14 22:00,14.83,52.25,0,2.7,0,4909.653
2021-04-14 22:15,14.83,52.25,0,2.7,0,4902.043
2021-04-14 22:30,14.83,52.25,0,2.7,0,4877.225
2021-04-14 22:45,14.83,52.25,0,2.7,0,4785.67
2021-04-14 23:00,14.44,54.72,0,2.07,0,4703.552
2021-04-14 23:15,14.44,54.72,0,2.07,0,4679.207
2021-04-14 23:30,14.44,54.72,0,2.07,0,4637.265
2021-04-14 23:45,14.44,54.72,0,2.07,0,4618.603
2021-04-15 0:00,13.8,59.1,0,1.98,0,4578.485
2021-04-15 0:15,13.8,59.1,0,1.98,0,4622.496
2021-04-15 0:30,13.8,59.1,0,1.98,0,4572.358
2021-04-15 0:45,13.8,59.1,0,1.98,0,4560.093
2021-04-15 1:00,13.3,61.34,0,1.66,0,4593.762
2021-04-15 1:15,13.3,61.34,0,1.66,0,4508.77
2021-04-15 1:30,13.3,61.34,0,1.66,0,4592.466
2021-04-15 1:45,13.3,61.34,0,1.66,0,4580.398
2021-04-15 2:00,12.56,65.64,0,1.56,0,4505.943
2021-04-15 2:15,12.56,65.64,0,1.56,0,4444.556
2021-04-15 2:30,12.56,65.64,0,1.56,0,4466.063
2021-04-15 2:45,12.56,65.64,0,1.56,0,4466.396
2021-04-15 3:00,10.08,79.6,0,1.2,0,4418.683
2021-04-15 3:15,10.08,79.6,0,1.2,0,4484.228
2021-04-15 3:30,10.08,79.6,0,1.2,0,4462.838
2021-04-15 3:45,10.08,79.6,0,1.2,0,4450.585
2021-04-15 4:00,9.85,82.04,0,1.17,0,4470.151
2021-04-15 4:15,9.85,82.04,0,1.17,0,4452.511
2021-04-15 4:30,9.85,82.04,0,1.17,0,4461.038
2021-04-15 4:45,9.85,82.04,0,1.17,0,4446.924
2021-04-15 5:00,11.74,74.94,0,1.32,0,4404.629
2021-04-15 5:15,11.74,74.94,0,1.32,0,4536.412
2021-04-15 5:30,11.74,74.94,0,1.32,0,4508.788
2021-04-15 5:45,11.74,74.94,0,1.32,0,4547.965
2021-04-15 6:00,12.5,71.28,0,1.81,0,4640.283
2021-04-15 6:15,12.5,71.28,0,1.81,0,4758.623
2021-04-15 6:30,12.5,71.28,0,1.81,0,4801.941
2021-04-15 6:45,12.5,71.28,0,1.81,0,4799.388
2021-04-15 7:00,13.46,65.76,0,2.59,0,4809.206
2021-04-15 7:15,13.46,65.76,0,2.59,0,4814.974
2021-04-15 7:30,13.46,65.76,0,2.59,0,4821.77
2021-04-15 7:45,13.46,65.76,0,2.59,0,4852.036
2021-04-15 8:00,14.13,62.18,0,3.38,0,4813.488
2021-04-15 8:15,14.13,62.18,0,3.38,0,4815.434
2021-04-15 8:30,14.13,62.18,0,3.38,0,4789.88
2021-04-15 8:45,14.13,62.18,0,3.38,0,4821.97
2021-04-15 9:00,20.02,41.21,0,4.26,0,4873.627
2021-04-15 9:15,20.02,41.21,0,4.26,0,4895.799
2021-04-15 9:30,20.02,41.21,0,4.26,0,4898.78
2021-04-15 9:45,20.02,41.21,0,4.26,0,4883.303
2021-04-15 10:00,20.09,42.2,0,4.83,0,4913.277
2021-04-15 10:15,20.09,42.2,0,4.83,0,4939.97
2021-04-15 10:30,20.09,42.2,0,4.83,0,4879.603
2021-04-15 10:45,20.09,42.2,0,4.83,0,4950.738
2021-04-15 11:00,20.56,41.67,0,5.08,0,4980.56
2021-04-15 11:15,20.56,41.67,0,5.08,0,4957.058
2021-04-15 11:30,20.56,41.67,0,5.08,0,4890.46
2021-04-15 11:45,20.56,41.67,0,5.08,0,4808.166
2021-04-15 12:00,24.3,30.44,0,4.99,0,4668.801
2021-04-15 12:15,24.3,30.44,0,4.99,0,4571.724
2021-04-15 12:30,24.3,30.44,0,4.99,0,4583.638
